,job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary data provide by
1315,Business Data Analyst (8-15 yrs),Acharyaconsulting Services,8-15 Yrs,8.0,15.0,,,,Bangalore / Bengaluru,30.0,hirist,,,"Data Analyst, Business Analyst, Project Management",
1316,Senior Business Intelligence Developer - Tableau (4-7 yrs),Zyoin group,4-7 Yrs,4.0,7.0,,,,Bangalore / Bengaluru,60.0,hirist,4.0,1.0,"Tableau, Business Intelligence, Data Analytics",
1317,Data Scientist\/Data Analyst,T.E.M.S tech Solutions,2-5 Yrs,2.0,5.0,,,,Chennai,30.0,Naukri,,,"Analytics, SQL, Automation",
1318,Spatial Data Analyst Cross Sector Based Project,GIS Vision India,5-10 Yrs,5.0,10.0,,,,"Chennai, Pune, New Delhi
													+4 more",30.0,Naukri,,,"Data Analyst, Project management, Technical support",
1319,Data Analyst,ZAGENO Inc,2-3 Yrs,2.0,3.0,,,,Bangalore / Bengaluru,30.0,Naukri,1.0,1.0,"Analytics, Data analysis, SQL",
1320,Product Data Analyst,4CRisk.ai,4-9 Yrs,4.0,9.0,,,,Bangalore / Bengaluru,365.0,Naukri,2.3,11.0,"Data analysis, MySQL, Agile",
1321,Sr. Data Analyst,Tesseract Imaging Pvt Ltd,4-6 Yrs,4.0,6.0,,,,"Navi Mumbai, Mumbai",120.0,Naukri,2.2,13.0,"Data analysis, Data management, Analytical",
1322,Data Analyst,Cigna Healthcare,5-7 Yrs,5.0,7.0,,,,Bangalore / Bengaluru,60.0,Naukri,2.1,5.0,"Data Analyst, MIS, Healthcare",
1323,Senior Data Analyst,Tacnique,3-6 Yrs,3.0,6.0,,,,"Chennai, Pune, New Delhi
													+4 more",60.0,Naukri,2.0,1.0,"Analytics, Data analysis, SQL",
1324,Healthcare Data Analyst,ChiSquarelabs,1-4 Yrs,1.0,4.0,,,,Cochin/Ernakulam/Kochi,90.0,Naukri,2.7,4.0,"Administration, Nursing, Business operations",
1325,Data_Analyst,The CAI Store,2-7 Yrs,2.0,7.0,,,,Mumbai,365.0,Naukri,3.0,3.0,"Python, microsoft, MATLAB",
1326,Data Analyst - Business Intelligence (5-10 yrs),ARR Recruitment Solutions,5-10 Yrs,5.0,10.0,,,,Bangalore / Bengaluru,30.0,hirist,,,"Data Analyst, Data Analytics, Business Intelligence",
1327,Data Analyst,Magic Infomedia,0-2 Yrs,0.0,2.0,,,,New Delhi,30.0,Naukri,,,"data mining, data cleansing, data analysis",
1328,Senior Financial Data Analyst - F P & A,Innovya Technologies,5-7 Yrs,5.0,7.0,,,,Hyderabad / Secunderabad,90.0,Naukri,2.9,3.0,"Troubleshooting, Reconciliation, SQL",
1329,Data Analyst,One Impression,1-2 Yrs,1.0,2.0,,,,Gurgaon / Gurugram,240.0,Naukri,2.0,14.0,"Automation, SQL, Python",
1330,Data Analyst - Tableau/Power BI (5-8 yrs),Excellence and Eminence LLP,5-8 Yrs,5.0,8.0,,,,"Bangalore / Bengaluru, Chennai",30.0,hirist,,,"Data Analyst, Power BI, Python",
1331,Senior Data Analyst - Statistical Modeling (5-7 yrs),Chadwick Professional Services Private Limited,5-7 Yrs,5.0,7.0,,,,Chennai,60.0,hirist,4.0,1.0,"Data Analyst, Data Modeling, Data Science",
1332,Data Analyst (2-5 yrs),D Square Consulting Service,2-5 Yrs,2.0,5.0,,,,Bangalore / Bengaluru,30.0,hirist,1.0,1.0,"Data Analyst, Data Analytics, Data Governance",
1333,Data Scientist,Vide Alpha Tech,1-5 Yrs,1.0,5.0,,,,New Delhi,150.0,Naukri,4.0,1.0,C,
1334,Senior Data Analyst,Startapp Global,1-4 Yrs,1.0,4.0,,,,Bangalore / Bengaluru,210.0,Naukri,4.0,1.0,"SQL, Analytical, Microstrategy",
1335,Data Analyst,Business Brio,1-2 Yrs,1.0,2.0,,,,Kolkata,270.0,Naukri,4.0,1.0,"MySQL, Python, RDBMS",
1336,Assistant Cum Data Analyst,Institute of Personality Development (IPD),0-6 Yrs,0.0,6.0,,,,Aurangabad,365.0,Naukri,3.2,2.0,"Internship, Digital media, Balance Sheet",
1337,Junior Data Analyst,Times World Information Technology,2-3 Yrs,2.0,3.0,,,,"Thiruvananthapuram, Calicut/Kozhikode",365.0,Naukri,,,"data cleansing, Data analysis, Google Analytics",
1338,DATA ANALYST,Blocklogy Edutech Private Limited,1-3 Yrs,1.0,3.0,,,,Mumbai,1460.0,Naukri,,,"Outbound, E-learning, Content development",
1339,Data Analyst-1,EASYRECRUE,3-6 Yrs,3.0,6.0,,,,Hyderabad / Secunderabad,30.0,Naukri,,,"Backend, Data analysis, Data modeling",
1340,Senior Data Analyst - SQL (4-7 yrs),Magna Hire,4-7 Yrs,4.0,7.0,,,,Bangalore / Bengaluru,30.0,hirist,,,"Data Analyst, Data Analytics, Data Warehousing",
1341,Data Analyst,Advanced Risk Analytics Private Limited,2-6 Yrs,2.0,6.0,,,,Ahmedabad,2190.0,Naukri,2.7,3.0,"CV, Data collection, Environmental science",
1342,Data Analyst - Data Quality & Governance (2-4 yrs),D Square Consulting Services Pvt Ltd,2-4 Yrs,2.0,4.0,,,,Bangalore / Bengaluru,60.0,hirist,1.0,1.0,"Data Analyst, Data Analytics, Data Quality",
1343,Data Analyst - Python (6-8 yrs),Spot Your Leaders And Consulting LLP,6-8 Yrs,6.0,8.0,,,,Hyderabad / Secunderabad,60.0,iimjobs,,,"Data Science, Data Analytics, Python",
1344,Data Analyst,Preferred Square Analytics,2-3 Yrs,2.0,3.0,,,,Gurgaon / Gurugram,120.0,Naukri,2.0,8.0,"power bi, excel, sql queries",
1345,Data Analyst - MIS - BFSI (5-6 yrs),Arin Consultancy Pvt. Ltd.,5-6 Yrs,5.0,6.0,,,,Mumbai,60.0,iimjobs,3.0,1.0,"Data Analytics, Analytics, MIS",
1346,Data Analyst - SQL/ETL (2-4 yrs),D Square Consulting Services Pvt Ltd,2-4 Yrs,2.0,4.0,,,,Bangalore / Bengaluru,60.0,hirist,1.0,1.0,"Data Analyst, Data Analytics, Data Quality",
1347,HR Data Analyst - IT (2-4 yrs),D Square Consulting Services Pvt Ltd,2-4 Yrs,2.0,4.0,,,,Bangalore / Bengaluru,60.0,iimjobs,1.0,1.0,"Data Analytics, HR Analytics, Analytics",
1348,Data Analyst - Online/Internet (1-3 yrs),Meyrahkee Advisors Private Limited,1-3 Yrs,1.0,3.0,,,,Bangalore / Bengaluru,60.0,iimjobs,,,"SQL, Data Analytics, Data Modeling",
1349,Data Analysts,Pratyaksh Medical Care,1-2 Yrs,1.0,2.0,,,,Noida,60.0,Naukri,,,"SPSS, data science, WinCross",
1350,Data Analyst,Rehoboth Academic Services,2-7 Yrs,2.0,7.0,,,,Bangalore / Bengaluru,1095.0,Naukri,2.1,5.0,"MS Office, Content writing, SEM",
1351,Data Analyst,DeetsDigital Pvt. Ltd.,1-4 Yrs,1.0,4.0,,,,Remote,270.0,Naukri,2.2,4.0,"Python, Statistical programming, Programming",
1352,Data Analyst,Recruitment Smart Technologies India Private Limited,4-8 Yrs,4.0,8.0,,,,Ahmedabad,365.0,Naukri,1.9,6.0,"R Programming, power bi, MIS",
1353,Data Analyst,Recruitment Smart Technologies India Private Limited,4-10 Yrs,4.0,10.0,,,,Ahmedabad,365.0,Naukri,1.9,6.0,"Manager Quality Control, MIS, SQL",
1354,Data Scientist - Machine Learning/Predictive Modeling (5-10 yrs),East 57th Street Partners,5-10 Yrs,5.0,10.0,,,,Bangalore / Bengaluru,60.0,hirist,,,"Data Science, Data Scientist, Machine Learning",
1355,Technical Data Analyst,"Vyrian, Inc",5-10 Yrs,5.0,10.0,,,,Indore,730.0,Naukri,2.5,2.0,"Sql, Data Analysis, Python",
1356,IT Vacancy in Delhi- Data Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,2-6 Yrs,2.0,6.0,,,,New Delhi,1460.0,Naukri,3.0,1.0,"Software services, data visualization, Software",
1357,Data Analyst / Business Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,2-3 Yrs,2.0,3.0,,,,Gurgaon / Gurugram,2555.0,Naukri,3.0,1.0,"Data Analyst, MS Office, SQL",
1358,Data Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,2-5 Yrs,2.0,5.0,,,,Gurgaon/Gurugram,2555.0,Naukri,3.0,1.0,"Data Analyst, CRM, ERP",
1359,Back office coordinator(Female),RIGHT STEP CONSULTING PRIVATE LIMITED,1-3 Yrs,1.0,3.0,,,,Noida,2555.0,Naukri,3.0,1.0,"Analytics, Business intelligence, Back Office Coordinator",
1360,IT Vacancy in Delhi- Data Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,2-6 Yrs,2.0,6.0,,,,New Delhi,1460.0,Naukri,3.0,1.0,"Software services, data visualization, Software",
1361,Data Analyst / Business Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,2-3 Yrs,2.0,3.0,,,,Gurgaon / Gurugram,2555.0,Naukri,3.0,1.0,"Data Analyst, MS Office, SQL",
1362,Data Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,2-5 Yrs,2.0,5.0,,,,Gurgaon/Gurugram,2555.0,Naukri,3.0,1.0,"Data Analyst, CRM, ERP",
1363,Back office coordinator(Female),RIGHT STEP CONSULTING PRIVATE LIMITED,1-3 Yrs,1.0,3.0,,,,Noida,2555.0,Naukri,3.0,1.0,"Analytics, Business intelligence, Back Office Coordinator",
1364,SR. Analyst,RIGHT STEP CONSULTING PRIVATE LIMITED,4-6 Yrs,4.0,6.0,,,,"New Delhi, Gurgaon / Gurugram",2555.0,Naukri,3.0,1.0,"Senior Data Analyst, Software services, Hoovers",
1365,Team Leader,RIGHT STEP CONSULTING PRIVATE LIMITED,1-5 Yrs,1.0,5.0,,,,"New Delhi, Gurgaon/Gurugram",2555.0,Naukri,3.0,1.0,"Pharma, Clinical research, Pharmacy",
1366,Digital Analyst - Tag Management System (3-5 yrs),RapidBraiins,3-5 Yrs,3.0,5.0,,,,"Mumbai, Bangalore / Bengaluru",60.0,hirist,,,"Data Analyst, Data Analytics, Google Tag Manager",
1367,Data Analyst,iProPal (ALLPS),1-3 Yrs,1.0,3.0,,,,"Chennai, Pune, New Delhi
													+4 more",60.0,Naukri,,,"Data analysis, Machine learning, Artificial Intelligence",
1368,Data Analyst Intern,TechKnowledgeHub.org,0-3 Yrs,0.0,3.0,,,,Remote,60.0,Naukri,,,"Data analysis, data science, Intern",
1369,Data Analysts / HTML Editor,i-Tech Infonet Pvt Ltd,0-2 Yrs,0.0,2.0,,,,Rajkot,365.0,Naukri,1.7,3.0,"HTML, XML, PDF",
1370,DataSlush - Senior Analytics Implementation Engineer (2-5 yrs),IT Company,2-5 Yrs,2.0,5.0,,,,Ahmedabad,60.0,hirist,,,"Data Analyst, Data Analytics, Reporting Analytics",
1371,Data Analyst - SQL/Python/R (7-9 yrs),Meved Solutions,7-9 Yrs,7.0,9.0,,,,Bangalore / Bengaluru,60.0,hirist,1.0,1.0,"Data Analyst, Data Analytics, SQL",
1372,Data Analyst - Predictive Modeling (3-5 yrs),goZeal,,,,,,,,60.0,hirist,,,,
1373,Senior Data Analyst,Tacnique,5-10 Yrs,5.0,10.0,,,,Remote,180.0,Naukri,2.0,1.0,"SQL, Javascript, Automation",
1374,Senior Data Analyst - Tableau/Power BI (5-8 yrs),"About Taggd: Taggd is a digital recruitment platform that provides Ready-to-Hire talent to India Inc. Combining the power of human knowledge and data, Taggd hassuccessfully fulfilled talent mandates of more than 100 clients and ensured hiring managers’",5-8 Yrs,5.0,8.0,,,,"Mumbai, Bangalore / Bengaluru, Pune
													+2 more",60.0,hirist,,,"SQL, Power BI, Data Analyst",
1375,DATA ANALYST INTERN,VR Careerz,0-1 Yrs,0.0,1.0,,,,Chennai,150.0,Naukri,1.7,2.0,"Intern, Data analysis, SQL",
1376,DATA ANALYST,VR Careerz,0-1 Yrs,0.0,1.0,,,,Chennai,150.0,Naukri,1.7,2.0,"Data analysis, SQL, SAS",
1377,Data Analyst - Power BI (6-8 yrs),CloudHire,6-8 Yrs,6.0,8.0,,,,"Bangalore / Bengaluru, Hyderabad / Secunderabad",60.0,hirist,,,"Data Analyst, Data Analytics, Data Profiling",
1378,Senior Data Analyst - Analytics Dashboards & Reporting Tools (5-10 yrs),Dashhire,5-10 Yrs,5.0,10.0,,,,Jaipur,60.0,hirist,,,"SQL, Data Analytics, T-SQL",
1379,Business Intelligence Developer - QlikSense & Qlikview (3-5 yrs),r3 Consultant,3-5 Yrs,3.0,5.0,,,,Bangalore / Bengaluru,60.0,hirist,,,"Business Intelligence, QlikSense, Qlikview",
1380,Data Analyst,Suntech Global,3-5 Yrs,3.0,5.0,,,,"Thrissur/Trichur, Thiruvananthapuram, Calicut/Kozhikode
													+1 more",270.0,Naukri,1.5,2.0,"Data analysis, Data mining, Computer science",
1381,Data Analyst,Enmay,1-6 Yrs,1.0,6.0,,,,Kolkata,365.0,Naukri,,,"Data Analyst, Data analysis, Social media",
1382,Power BI Developer - Data Modeling/Business Intelligence (3-5 yrs),Ridgeant Techonologies,,,,,,,,60.0,hirist,,,,
1383,Senior Data Analyst,MediaMath,8-13 Yrs,8.0,13.0,,,,Bangalore / Bengaluru,730.0,Naukri,,,"Supply chain, Digital media, Data analysis",
1384,Lead Data Analyst,MediaMath,8-13 Yrs,8.0,13.0,,,,Bangalore / Bengaluru,730.0,Naukri,,,"Python, Data Analysis, Predictive Modeling",
1385,"Data Analyst , Product",MediaMath,4-9 Yrs,4.0,9.0,,,,Bangalore / Bengaluru,730.0,Naukri,,,"Python, Data Analysis, Data Science",
1386,Senior Data Analyst,Sanmax Technologies (P) Limited,8-10 Yrs,8.0,10.0,,,,Jaipur,1460.0,Naukri,,,"Oracle, Perl, Db2",
1387,Data Analyst,Smith & Nephew,3-6 Yrs,3.0,6.0,,,,Pune,90.0,Naukri,,,"Automation, Analytical, power bi",
1388,Data Analyst,eninrac consulting,1-4 Yrs,1.0,4.0,,,,Noida,90.0,Naukri,,,"Consulting, Analytical, Renewable energy",
1389,Senior Business Data Analyst,LivePerson,5-7 Yrs,5.0,7.0,,,,Pune,90.0,Naukri,,,"Computer science, Data analysis, Data modeling",
1390,Risk & Data Analyst,ADM,2-3 Yrs,2.0,3.0,,,,"Chennai, Pune, New Delhi
													+4 more",90.0,Naukri,,,"Data Analyst, SAS, Data analysis",
1391,Data Analyst,Highspot,3-5 Yrs,3.0,5.0,,,,Hyderabad / Secunderabad,90.0,Naukri,,,"SQL, Python, Analytics",
1392,Supply Chain Data Analyst,Forever New Clothing Pty Ltd,1-4 Yrs,1.0,4.0,,,,Gurgaon / Gurugram,90.0,Naukri,,,"power bi, etl, data reconciliation",
1393,Sr. Data analyst Tableau,Testlify,3-4 Yrs,3.0,4.0,,,,Mumbai,90.0,Naukri,,,"Data analysis, SQL, Manager Quality Assurance",
1394,Reliability Data Analyst - ANITS,PinnacleART,1-5 Yrs,1.0,5.0,,,,Hyderabad / Secunderabad,90.0,Naukri,,,"Petroleum, Mining, Technical writing",
1395,Reliability Data Analyst - ANITS,PinnacleART,1-5 Yrs,1.0,5.0,,,,Hyderabad / Secunderabad,90.0,Naukri,,,"Petroleum, Mining, Technical writing",
1396,Data Analyst,Demos Project Pvt Ltd.,3-5 Yrs,3.0,5.0,,,,New Delhi,120.0,Naukri,,,"Report generation, Data Analyst",
1397,Business Intelligence Analyst,AspireIQ,3-4 Yrs,3.0,4.0,,,,"Chennai, Pune, New Delhi
													+4 more",120.0,Naukri,,,"Analytical, Business intelligence, Data analysis",
1398,Senior data analyst,BP INCORPORATE INTERNATIONAL.,5-7 Yrs,5.0,7.0,,,,Pune,150.0,Naukri,,,"Data analysis, Data management, data manipulation",
1399,Senior Data Analyst,IIX Global,3-4 Yrs,3.0,4.0,,,,Remote,150.0,Naukri,,,"Data analysis, SQL, Analytical",
1400,Data Analyst / Sr. Data Analyst,CoreInsightsAI,0-8 Yrs,0.0,8.0,,,,Remote,150.0,Naukri,,,"Data analysis, Analytical, Consulting",
1401,Data Analyst,Odetta,1-3 Yrs,1.0,3.0,,,,Remote,180.0,Naukri,,,"Data analysis, Translation, Excel",
1402,Senior BI & Data Analyst Specialist,ArabyAds,4-6 Yrs,4.0,6.0,,,,Gurgaon / Gurugram,180.0,Naukri,,,"Postgresql, Manager Program Management, Strategic planning",
1403,Data Analyst,Grapes IDMR,2-4 Yrs,2.0,4.0,,,,Thrissur/Trichur,210.0,Naukri,,,"SQL, SAS, Process improvement",
1404,Data Analyst,MindTrilogy,1-3 Yrs,1.0,3.0,,,,New Delhi,210.0,Naukri,,,"Analytical, Market analysis, Database administration",
1405,Junior Python Developer,MABZONE IT SOLUTIONS,5-10 Yrs,5.0,10.0,,,,Mohali,210.0,Naukri,,,"HR Executive, SAS, Finance",
1406,Data Analyst / Web Researcher,MyVirtualDesks,0-3 Yrs,0.0,3.0,,,,Pune,240.0,Naukri,,,"Data Analyst, Web technologies, Data analysis",
1407,Jr. Data Analyst (Big Query),Coders Brain Pvt Ltd,1-4 Yrs,1.0,4.0,₹ 0.1 - 27L/yr (AmbitionBox estimate),10000.0,2700000.0,New Delhi,240.0,Naukri,,,"Data Analyst, Junior Data Analyst, query",Estimated by Ambition Box
1408,Sr. Data Analyst (Big Query)_Dgliger,Coders Brain Pvt Ltd,2-7 Yrs,2.0,7.0,₹ 1.6 - 27L/yr (AmbitionBox estimate),160000.0,2700000.0,New Delhi,240.0,Naukri,,,"Data Analyst, Senior Data Analyst, query",Estimated by Ambition Box
1409,Data Analyst/Architect/Scientist/Engineer,Diverse Lynx,4-10 Yrs,4.0,10.0,,,,Hyderabad / Secunderabad,240.0,Naukri,,,"Data Analyst, Architect",
1410,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 1 - 26.5L/yr (AmbitionBox estimate),100000.0,2650000.0,Hyderabad / Secunderabad,365.0,Naukri,,,"Data Analyst, professional",Estimated by Ambition Box
1411,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 1 - 17.5L/yr (AmbitionBox estimate),100000.0,1750000.0,Chennai,365.0,Naukri,,,"SQL, MySQL, Python",Estimated by Ambition Box
1412,Data Analyst,Diverse Lynx,3-6 Yrs,3.0,6.0,₹ 2.6 - 16L/yr (AmbitionBox estimate),260000.0,1600000.0,Gurgaon / Gurugram,365.0,Naukri,,,"Data Analyst, professional",Estimated by Ambition Box
1413,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 0.8 - 17L/yr (AmbitionBox estimate),80000.0,1700000.0,Chennai,365.0,Naukri,,,"Data Analyst, professional",Estimated by Ambition Box
1414,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 1.65 - 39.5L/yr (AmbitionBox estimate),165000.0,3950000.0,Bangalore / Bengaluru,365.0,Naukri,,,"SAS, Data analysis, Data mining",Estimated by Ambition Box
1415,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 1.15 - 21L/yr (AmbitionBox estimate),114999.99999999999,2100000.0,Gurgaon / Gurugram,365.0,Naukri,,,"Data Analyst, professional",Estimated by Ambition Box
1416,Data Analyst,Diverse Lynx,5-7 Yrs,5.0,7.0,₹ 2 - 30L/yr (AmbitionBox estimate),200000.0,3000000.0,Bangalore / Bengaluru,365.0,Naukri,,,"SQL, Python, Senior Data Analyst",Estimated by Ambition Box
1417,SQL Developer,Diverse Lynx,2-6 Yrs,2.0,6.0,₹ 3.4 - 5L/yr (AmbitionBox estimate),340000.0,500000.0,Bangalore / Bengaluru,365.0,Naukri,,,"SQL, Data Analyst, query",Estimated by Ambition Box
1418,Principal Data Analyst,YourDOST,5-7 Yrs,5.0,7.0,₹ 11.6 - 13.7L/yr (AmbitionBox estimate),1160000.0,1370000.0,Bangalore / Bengaluru,365.0,Naukri,,,"Data Analyst, Python, Wellness",Estimated by Ambition Box
1419,Data Analyst,Mantras2Success Consultants,1-6 Yrs,1.0,6.0,₹ 0.1 - 11.5L/yr (AmbitionBox estimate),10000.0,1150000.0,Ahmedabad,365.0,Naukri,,,"Outbound, Back office, Customer support",Estimated by Ambition Box
1420,Microsoft Azure Data Analyst,Coders Brain Pvt Ltd,5-6 Yrs,5.0,6.0,₹ 1.68 - 18.7L/yr (AmbitionBox estimate),168000.0,1870000.0,Chennai,300.0,Naukri,,,"Data Analyst, SQL, Project management",Estimated by Ambition Box
1421,SQL DVELOPER CUM DATA ANALYST,Coders Brain Pvt Ltd,5-8 Yrs,5.0,8.0,₹ 2.1 - 22.5L/yr (AmbitionBox estimate),210000.0,2250000.0,Gurgaon / Gurugram,300.0,Naukri,,,"Data Analyst, Data analysis, Business solutions",Estimated by Ambition Box
1422,Sr Data Analyst,Coders Brain Pvt Ltd,8-15 Yrs,8.0,15.0,₹ 3 - 38L/yr (AmbitionBox estimate),300000.0,3800000.0,"Chennai, Pune, New Delhi
													+4 more",300.0,Naukri,,,"Unix, Remedy, Monitoring",Estimated by Ambition Box
1423,Data Analyst,Coders Brain Pvt Ltd,4-7 Yrs,4.0,7.0,₹ 1.65 - 20.5L/yr (AmbitionBox estimate),165000.0,2050000.0,Mumbai,300.0,Naukri,,,"SQL, Automation, Business intelligence",Estimated by Ambition Box
1424,Data Analyst,Coders Brain Pvt Ltd,4-6 Yrs,4.0,6.0,₹ 2.3 - 23L/yr (AmbitionBox estimate),229999.99999999997,2300000.0,Gurgaon / Gurugram,300.0,Naukri,,,"Data Analyst, Data analysis, Business solutions",Estimated by Ambition Box
1425,Data analyst,Coders Brain Pvt Ltd,2-15 Yrs,2.0,15.0,₹ 0.1 - 42L/yr (AmbitionBox estimate),10000.0,4200000.0,Remote,300.0,Naukri,,,"Data mining, Business solutions, Data Analyst",Estimated by Ambition Box
1426,Data analystics,Coders Brain Pvt Ltd,5-10 Yrs,5.0,10.0,,,,Remote,300.0,Naukri,,,"SQL, Python, Business intelligence",
1427,Data analyst,Coders Brain Pvt Ltd,3-6 Yrs,3.0,6.0,₹ 0.2 - 96L/yr (AmbitionBox estimate),20000.0,9600000.0,Remote,300.0,Naukri,,,"Troubleshooting, Manager Quality Assurance, Data mining",Estimated by Ambition Box
1428,Data Analyst (Snowflake),Coders Brain Pvt Ltd,6-8 Yrs,6.0,8.0,₹ 2.95 - 24.75L/yr (AmbitionBox estimate),295000.0,2475000.0,Pune,300.0,Naukri,,,"SQL, Python, RDBMS",Estimated by Ambition Box
1429,Data Analyst,Coders Brain Pvt Ltd,4-9 Yrs,4.0,9.0,₹ 1.65 - 26.5L/yr (AmbitionBox estimate),165000.0,2650000.0,Mumbai,300.0,Naukri,,,"SAS, Business analytics, SQL",Estimated by Ambition Box
1430,BI Data Analyst,Coders Brain Pvt Ltd,2-6 Yrs,2.0,6.0,₹ 2.564 - 6.5L/yr (AmbitionBox estimate),256400.0,650000.0,Bangalore / Bengaluru,300.0,Naukri,,,"power bi, Oracle, MySQL",Estimated by Ambition Box
1431,Data Analyst (Executive/ Sr.Executive),Bultaminds Venture,5-10 Yrs,5.0,10.0,₹ 2.05 - 13L/yr (AmbitionBox estimate),204999.99999999997,1300000.0,Panaji/Panjim,330.0,Naukri,,,"Project management, SQL, MS Office",Estimated by Ambition Box
1432,Sr . Data Analyst ( Power BI developer ),Highrise solutions,0-4 Yrs,0.0,4.0,,,,Pune,330.0,Naukri,,,"SQL, MySQL, RDBMS",
1433,Senior Data Analyst cum MIS Executive,Oasis Insurance Brokers,2-6 Yrs,2.0,6.0,,,,Mumbai,365.0,Naukri,,,"Market research, Data analysis, Logistics",
1434,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 1 - 26.5L/yr (AmbitionBox estimate),100000.0,2650000.0,Hyderabad / Secunderabad,365.0,Naukri,,,"Data Analyst, professional",Estimated by Ambition Box
1435,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 1 - 17.5L/yr (AmbitionBox estimate),100000.0,1750000.0,Chennai,365.0,Naukri,,,"SQL, MySQL, Python",Estimated by Ambition Box
1436,Data Analyst,Diverse Lynx,3-6 Yrs,3.0,6.0,₹ 2.6 - 16L/yr (AmbitionBox estimate),260000.0,1600000.0,Gurgaon / Gurugram,365.0,Naukri,,,"Data Analyst, professional",Estimated by Ambition Box
1437,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 0.8 - 17L/yr (AmbitionBox estimate),80000.0,1700000.0,Chennai,365.0,Naukri,,,"Data Analyst, professional",Estimated by Ambition Box
1438,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 1.65 - 39.5L/yr (AmbitionBox estimate),165000.0,3950000.0,Bangalore / Bengaluru,365.0,Naukri,,,"SAS, Data analysis, Data mining",Estimated by Ambition Box
1439,Data Analyst,Diverse Lynx,1-5 Yrs,1.0,5.0,₹ 1.15 - 21L/yr (AmbitionBox estimate),114999.99999999999,2100000.0,Gurgaon / Gurugram,365.0,Naukri,,,"Data Analyst, professional",Estimated by Ambition Box
1440,"Data Analyst, Python and SQL",Fusion Plus Solutions Inc,2-5 Yrs,2.0,5.0,₹ 1.4 - 26.5L/yr (AmbitionBox estimate),140000.0,2650000.0,Hyderabad / Secunderabad,365.0,Naukri,,,"SQL, Python, Quantitative analysis",Estimated by Ambition Box
1441,Data Analyst,Fusion Plus Solutions Inc,2-4 Yrs,2.0,4.0,₹ 1.4 - 35L/yr (AmbitionBox estimate),140000.0,3500000.0,Hyderabad / Secunderabad,365.0,Naukri,,,"Unix, CRM, Data structures",Estimated by Ambition Box
1442,Data Analyst,Saaki argus averil consulting,3-6 Yrs,3.0,6.0,₹ 1.1 - 18.7L/yr (AmbitionBox estimate),110000.00000000001,1870000.0,Chennai,365.0,Naukri,,,"SAS, Consulting, Financial services",Estimated by Ambition Box
1443,Data Analyst,P.S International HR Consultants,5-10 Yrs,5.0,10.0,,,,Mumbai,365.0,Naukri,,,"SQL, Networking, Automation",
1444,Data Analyst (Credit Risk Analyst),Mantras2Success Consultants,2-3 Yrs,2.0,3.0,₹ 2.2 - 9.9L/yr (AmbitionBox estimate),220000.00000000003,990000.0,Hyderabad / Secunderabad,365.0,Naukri,,,"Financial services, BPO, SQL",Estimated by Ambition Box
1445,Data Analyst,Xpheno,2-5 Yrs,2.0,5.0,₹ 0.5 - 96L/yr (AmbitionBox estimate),50000.0,9600000.0,Bangalore / Bengaluru,365.0,Naukri,,,"SQL, microsoft, Oracle",Estimated by Ambition Box
1446,Senior Data Analyst,Xpheno,3-6 Yrs,3.0,6.0,₹ 1.4 - 45L/yr (AmbitionBox estimate),140000.0,4500000.0,Bangalore / Bengaluru,365.0,Naukri,,,"Analytics, SQL, Data management",Estimated by Ambition Box
1447,Data Analyst,Xpheno,3-6 Yrs,3.0,6.0,₹ 1.5 - 96L/yr (AmbitionBox estimate),150000.0,9600000.0,Bangalore / Bengaluru,365.0,Naukri,,,"SQL, Data analysis, Consulting",Estimated by Ambition Box
1448,Data Analyst,Xpheno,4-8 Yrs,4.0,8.0,₹ 1.65 - 22.35L/yr (AmbitionBox estimate),165000.0,2235000.0,Mumbai,365.0,Naukri,,,"SQL, Auditing, Data mining",Estimated by Ambition Box
1449,Data Analyst,Xpheno,2-4 Yrs,2.0,4.0,₹ 1.7 - 32.5L/yr (AmbitionBox estimate),170000.0,3250000.0,Bangalore / Bengaluru,365.0,Naukri,,,"SQL, Data mining, Business operations",Estimated by Ambition Box
